"No.","Time","Source","Destination","Protocol","Length","Info"
"11571","782.175250","104.43.200.36","192.168.42.5","TCP","54","443  >  50461 [ACK] Seq=21416 Ack=299340 Win=525056 Len=0"
"11572","782.175287","104.43.200.36","192.168.42.5","TLSv1.2","349","Application Data"
"11573","782.175302","185.86.138.121","192.168.42.5","TLSv1.3","78","Application Data"
"11574","782.175310","192.168.42.5","185.86.138.121","TCP","54","50531  >  443 [ACK] Seq=7640 Ack=5952 Win=131072 Len=0"
"11575","782.175725","192.168.42.5","13.85.16.224","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11576","782.190359","192.168.42.5","13.85.16.224","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11577","782.198875","192.168.42.5","51.144.164.215","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11578","782.199068","192.168.42.5","51.144.164.215","TLSv1.2","520","Application Data"
"11579","782.219623","13.85.16.224","192.168.42.5","TCP","1394","[TCP Spurious Retransmission] 443  >  50546 [ACK] Seq=1 Ack=206 Win=262400 Len=1340"
"11580","782.219651","192.168.42.5","13.85.16.224","TCP","66","[TCP Dup ACK 11556#1] 50546  >  443 [ACK] Seq=332 Ack=4158 Win=131072 Len=0 SLE=1 SRE=1341"
"11581","782.219689","13.85.16.224","192.168.42.5","TCP","1394","[TCP Spurious Retransmission] 443  >  50545 [ACK] Seq=1 Ack=206 Win=262400 Len=1340"
"11582","782.219697","192.168.42.5","13.85.16.224","TCP","66","[TCP Dup ACK 11563#1] 50545  >  443 [ACK] Seq=332 Ack=4158 Win=131072 Len=0 SLE=1 SRE=1341"
"11583","782.219775","51.144.164.215","192.168.42.5","TCP","1394","[TCP Spurious Retransmission] 443  >  50547 [ACK] Seq=1 Ack=518 Win=262400 Len=1340"
"11584","782.219783","192.168.42.5","51.144.164.215","TCP","66","[TCP Dup ACK 11570#1] 50547  >  443 [ACK] Seq=1110 Ack=5932 Win=131072 Len=0 SLE=1 SRE=1341"
"11585","782.227381","192.168.42.5","104.43.200.36","TCP","54","50461  >  443 [ACK] Seq=299340 Ack=21711 Win=130560 Len=0"
"11586","782.233310","192.168.42.5","104.43.200.36","TLSv1.2","254","Application Data"
"11587","782.510655","192.168.42.5","51.144.164.215","TCP","646","[TCP Retransmission] 50547  >  443 [PSH, ACK] Seq=518 Ack=5932 Win=131072 Len=592"
"11588","782.524214","13.85.16.224","192.168.42.5","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"11589","782.524279","51.144.164.215","192.168.42.5","TCP","66","[TCP Dup ACK 11564#1] 443  >  50547 [ACK] Seq=5932 Ack=518 Win=262400 Len=0 SLE=1 SRE=518"
"11590","782.524295","51.144.164.215","192.168.42.5","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"11591","782.524354","51.144.164.215","192.168.42.5","TLSv1.2","407","Application Data"
"11592","782.524367","192.168.42.5","51.144.164.215","TCP","54","50547  >  443 [ACK] Seq=1110 Ack=6336 Win=130816 Len=0"
"11593","782.524417","13.85.16.224","192.168.42.5","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"11594","782.524434","104.43.200.36","192.168.42.5","TLSv1.2","108","Application Data"
"11595","782.524449","51.144.164.215","192.168.42.5","TCP","105","[TCP Spurious Retransmission] 443  >  50547 [PSH, ACK] Seq=5932 Ack=644 Win=262400 Len=51"
"11596","782.524454","192.168.42.5","51.144.164.215","TCP","66","[TCP Dup ACK 11592#1] 50547  >  443 [ACK] Seq=1110 Ack=6336 Win=130816 Len=0 SLE=5932 SRE=5983"
"11597","782.524663","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=299540 Ack=21765 Win=130560 Len=1340 [TCP segment of a reassembled PDU]"
"11598","782.524663","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=300880 Ack=21765 Win=130560 Len=1340 [TCP segment of a reassembled PDU]"
"11599","782.524663","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=302220 Ack=21765 Win=130560 Len=1340 [TCP segment of a reassembled PDU]"
"11600","782.524663","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=303560 Ack=21765 Win=130560 Len=1340 [TCP segment of a reassembled PDU]"
"11601","782.524663","192.168.42.5","104.43.200.36","TLSv1.2","254","Application Data"
"11602","782.525267","192.168.42.5","13.85.16.224","TLSv1.2","262","Application Data"
"11603","782.525748","192.168.42.5","149.154.167.91","TCP","143","50322  >  443 [PSH, ACK] Seq=18959 Ack=34840 Win=512 Len=89 [TCP segment of a reassembled PDU]"
"11604","782.525865","192.168.42.5","13.85.16.224","TLSv1.2","262","Application Data"
"11605","782.789138","192.168.42.5","52.236.186.217","TLSv1.2","255","Application Data"
"11606","782.798214","149.154.167.91","192.168.42.5","TCP","54","443  >  50322 [ACK] Seq=34840 Ack=19048 Win=12730 Len=0"
"11607","782.798280","51.144.164.215","192.168.42.5","TCP","66","443  >  50547 [ACK] Seq=6336 Ack=1110 Win=261888 Len=0 SLE=518 SRE=1110"
"11608","782.799438","149.154.167.91","192.168.42.5","SSL","1211","Continuation Data"
"11609","782.799520","104.43.200.36","192.168.42.5","TCP","54","443  >  50461 [ACK] Seq=21765 Ack=302220 Win=525056 Len=0"
"11610","782.799540","13.85.16.224","192.168.42.5","TLSv1.2","108","Application Data"
"11611","782.799577","149.154.167.91","192.168.42.5","SSL","335","Continuation Data"
"11612","782.799590","192.168.42.5","149.154.167.91","TCP","54","50322  >  443 [ACK] Seq=19048 Ack=36278 Win=512 Len=0"
"11613","782.799611","104.43.200.36","192.168.42.5","TCP","54","443  >  50461 [ACK] Seq=21765 Ack=305100 Win=525056 Len=0"
"11614","782.799638","13.85.16.224","192.168.42.5","TLSv1.2","108","Application Data"
"11615","782.799904","192.168.42.5","149.154.167.91","TCP","287","50322  >  443 [PSH, ACK] Seq=19048 Ack=36278 Win=512 Len=233 [TCP segment of a reassembled PDU]"
"11616","782.799986","192.168.42.5","13.85.16.224","TLSv1.2","674","Application Data"
"11617","782.824291","192.168.42.5","13.85.16.224","TLSv1.2","670","Application Data"
"11618","783.091864","192.168.42.5","52.236.186.217","TCP","255","[TCP Retransmission] 50501  >  443 [PSH, ACK] Seq=2632 Ack=5010 Win=130560 Len=201"
"11619","783.200577","192.168.42.5","149.154.167.91","TCP","287","[TCP Retransmission] 50322  >  443 [PSH, ACK] Seq=19048 Ack=36278 Win=512 Len=233"
"11620","783.405043","192.168.42.5","52.236.186.217","TCP","1394","[TCP Retransmission] 50501  >  443 [PSH, ACK] Seq=2632 Ack=5010 Win=130560 Len=1340"
"11621","783.421002","192.168.42.5","13.85.16.224","TCP","674","[TCP Retransmission] 50546  >  443 [PSH, ACK] Seq=540 Ack=4263 Win=131072 Len=620"
"11622","783.452112","192.168.42.5","13.85.16.224","TCP","670","[TCP Retransmission] 50545  >  443 [PSH, ACK] Seq=540 Ack=4263 Win=131072 Len=616"
"11623","783.515859","192.168.42.5","173.194.76.188","TLSv1.2","80","Application Data"
"11624","783.547069","192.168.42.5","173.194.76.188","TLSv1.2","80","Application Data"
"11625","783.609478","192.168.42.5","149.154.167.91","TCP","287","[TCP Retransmission] 50322  >  443 [PSH, ACK] Seq=19048 Ack=36278 Win=512 Len=233"
"11626","783.716828","104.43.200.36","192.168.42.5","TLSv1.2","350","Application Data"
"11627","783.716881","149.154.167.91","192.168.42.5","SSL","463","Continuation Data"
"11628","783.716902","13.85.16.224","192.168.42.5","TCP","54","443  >  50545 [ACK] Seq=4263 Ack=1156 Win=261632 Len=0"
"11629","783.716926","13.85.16.224","192.168.42.5","TCP","54","443  >  50546 [ACK] Seq=4263 Ack=1160 Win=261632 Len=0"
"11630","783.716992","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=4263 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11631","783.717046","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=5603 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11632","783.717058","192.168.42.5","13.85.16.224","TCP","54","50546  >  443 [ACK] Seq=1160 Ack=6943 Win=131072 Len=0"
"11633","783.717099","13.85.16.224","192.168.42.5","TLSv1.2","1394","Application Data"
"11634","783.717148","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=8283 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11635","783.717159","192.168.42.5","13.85.16.224","TCP","54","50546  >  443 [ACK] Seq=1160 Ack=9623 Win=131072 Len=0"
"11636","783.717765","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=9623 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11637","783.717845","13.85.16.224","192.168.42.5","TLSv1.2","1394","Application Data"
"11638","783.717861","192.168.42.5","13.85.16.224","TCP","54","50546  >  443 [ACK] Seq=1160 Ack=12303 Win=131072 Len=0"
"11639","783.717879","52.236.186.217","192.168.42.5","TLSv1.2","108","Application Data"
"11640","783.717897","192.168.42.5","52.236.186.217","TLSv1.2","86","Ignored Unknown Record"
"11641","783.717910","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=12303 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11642","783.718003","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=13643 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11643","783.718010","192.168.42.5","13.85.16.224","TCP","54","50546  >  443 [ACK] Seq=1160 Ack=14983 Win=131072 Len=0"
"11644","783.718022","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=14983 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11645","783.718434","13.85.16.224","192.168.42.5","TLSv1.2","1394","Application Data"
"11646","783.718455","192.168.42.5","13.85.16.224","TCP","54","50546  >  443 [ACK] Seq=1160 Ack=17663 Win=131072 Len=0"
"11647","783.718479","13.85.16.224","192.168.42.5","TLSv1.2","633","Application Data"
"11648","783.718568","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=18242 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11649","783.718578","192.168.42.5","13.85.16.224","TCP","54","50546  >  443 [ACK] Seq=1160 Ack=19582 Win=131072 Len=0"
"11650","783.718729","13.85.16.224","192.168.42.5","TCP","1394","443  >  50545 [ACK] Seq=4263 Ack=1156 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11651","783.727668","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=19582 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11652","783.727724","13.85.16.224","192.168.42.5","TLSv1.2","482","Application Data"
"11653","783.727737","192.168.42.5","13.85.16.224","TCP","54","50545  >  443 [ACK] Seq=1156 Ack=6031 Win=131072 Len=0"
"11654","783.727754","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=20922 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11655","783.727760","192.168.42.5","13.85.16.224","TCP","54","50546  >  443 [ACK] Seq=1160 Ack=22262 Win=131072 Len=0"
"11656","783.727820","52.236.186.217","192.168.42.5","TCP","66","[TCP Dup ACK 11639#1] 443  >  50501 [ACK] Seq=5064 Ack=2833 Win=525056 Len=0 SLE=2632 SRE=2833"
"11657","783.727868","13.85.16.224","192.168.42.5","TLSv1.2","1394","Application Data"
"11658","783.727929","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=23602 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11659","783.727935","192.168.42.5","13.85.16.224","TCP","54","50546  >  443 [ACK] Seq=1160 Ack=24942 Win=131072 Len=0"
"11660","783.727979","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=24942 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11661","783.728078","13.85.16.224","192.168.42.5","TLSv1.2","1394","Application Data"
"11662","783.728085","192.168.42.5","13.85.16.224","TCP","54","50546  >  443 [ACK] Seq=1160 Ack=27622 Win=131072 Len=0"
"11663","783.728096","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=27622 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11664","783.728128","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=28962 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11665","783.728133","192.168.42.5","13.85.16.224","TCP","54","50546  >  443 [ACK] Seq=1160 Ack=30302 Win=131072 Len=0"
"11666","783.728179","13.85.16.224","192.168.42.5","TLSv1.2","1394","Application Data"
"11667","783.728229","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=31642 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11668","783.728235","192.168.42.5","13.85.16.224","TCP","54","50546  >  443 [ACK] Seq=1160 Ack=32982 Win=131072 Len=0"
"11669","783.728249","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=32982 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11670","783.728323","13.85.16.224","192.168.42.5","TLSv1.2","1394","Application Data"
"11671","783.728323","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=35662 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11672","783.728335","192.168.42.5","13.85.16.224","TCP","54","50546  >  443 [ACK] Seq=1160 Ack=37002 Win=131072 Len=0"
"11673","783.728351","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=37002 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11674","783.728356","192.168.42.5","13.85.16.224","TCP","54","50546  >  443 [ACK] Seq=1160 Ack=38342 Win=131072 Len=0"
"11675","783.728466","13.85.16.224","192.168.42.5","TLSv1.2","1394","Application Data"
"11676","783.728481","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=39682 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11677","783.728486","192.168.42.5","13.85.16.224","TCP","54","50546  >  443 [ACK] Seq=1160 Ack=41022 Win=131072 Len=0"
"11678","783.728615","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=41022 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11679","783.728615","13.85.16.224","192.168.42.5","TLSv1.2","1394","Application Data"
"11680","783.728615","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=43702 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11681","783.728615","13.85.16.224","192.168.42.5","TCP","1394","443  >  50546 [ACK] Seq=45042 Ack=1160 Win=261632 Len=1340 [TCP segment of a reassembled PDU]"
"11682","783.728630","192.168.42.5","13.85.16.224","TCP","54","50546  >  443 [ACK] Seq=1160 Ack=46382 Win=131072 Len=0"
"11683","783.728729","13.85.16.224","192.168.42.5","TLSv1.2","788","Application Data"
"11684","783.728743","149.154.167.91","192.168.42.5","TCP","66","[TCP Dup ACK 11627#1] 443  >  50322 [ACK] Seq=36687 Ack=19281 Win=12813 Len=0 SLE=19048 SRE=19281"
"11685","783.769053","192.168.42.5","13.85.16.224","TCP","54","50546  >  443 [ACK] Seq=1160 Ack=47116 Win=130560 Len=0"
"11686","783.817947","192.168.42.5","173.194.76.188","TCP","80","[TCP Retransmission] 50369  >  5228 [PSH, ACK] Seq=2 Ack=1 Win=512 Len=26"
"11687","783.854659","192.168.42.5","104.43.200.36","TLSv1.2","254","Application Data"
"11688","783.910693","192.168.42.5","173.194.76.188","TCP","80","[TCP Retransmission] 50370  >  5228 [PSH, ACK] Seq=2 Ack=1 Win=512 Len=26"
"11689","783.910726","192.168.42.5","149.154.167.91","TCP","54","50322  >  443 [ACK] Seq=19281 Ack=36687 Win=511 Len=0"
"11690","783.930067","192.168.42.5","8.8.8.8","DNS","74","Standard query 0x1def A api.github.com"
"11691","783.963069","13.85.16.224","192.168.42.5","TCP","66","[TCP Dup ACK 11629#1] 443  >  50546 [ACK] Seq=47116 Ack=1160 Win=261632 Len=0 SLE=540 SRE=1160"
"11692","783.963117","52.236.186.217","192.168.42.5","TCP","66","[TCP ACKed unseen segment] 443  >  50501 [ACK] Seq=5064 Ack=3972 Win=525056 Len=0 SLE=2632 SRE=2833"
"11693","783.963166","149.154.167.91","192.168.42.5","TCP","66","[TCP Dup ACK 11627#2] 443  >  50322 [ACK] Seq=36687 Ack=19281 Win=12813 Len=0 SLE=19048 SRE=19281"
"11694","783.963227","13.85.16.224","192.168.42.5","TCP","66","[TCP Dup ACK 11628#1] 443  >  50545 [ACK] Seq=6031 Ack=1156 Win=261632 Len=0 SLE=540 SRE=1156"
"11695","783.963278","173.194.76.188","192.168.42.5","TCP","54","5228  >  50369 [ACK] Seq=1 Ack=28 Win=265 Len=0"
"11696","783.963292","173.194.76.188","192.168.42.5","TLSv1.2","80","Application Data"
"11697","783.963339","173.194.76.188","192.168.42.5","TCP","54","5228  >  50370 [ACK] Seq=1 Ack=28 Win=265 Len=0"
"11698","783.963349","173.194.76.188","192.168.42.5","TLSv1.2","80","Application Data"
"11699","783.973148","104.43.200.36","192.168.42.5","TCP","350","[TCP Spurious Retransmission] 443  >  50461 [PSH, ACK] Seq=21765 Ack=305100 Win=525056 Len=296"
"11700","783.973170","192.168.42.5","104.43.200.36","TCP","66","[TCP Dup ACK 11687#1] 50461  >  443 [ACK] Seq=305300 Ack=22061 Win=130048 Len=0 SLE=21765 SRE=22061"
"11701","783.973208","52.236.186.217","192.168.42.5","TLSv1.2","650","Application Data"
"11702","783.973339","173.194.76.188","192.168.42.5","TCP","66","[TCP Dup ACK 11695#1] 5228  >  50369 [ACK] Seq=27 Ack=28 Win=265 Len=0 SLE=2 SRE=28"
"11703","784.006403","192.168.42.5","173.194.76.188","TCP","54","50369  >  5228 [ACK] Seq=28 Ack=27 Win=512 Len=0"
"11704","784.019618","192.168.42.5","173.194.76.188","TCP","54","50370  >  5228 [ACK] Seq=28 Ack=27 Win=512 Len=0"
"11705","784.032375","173.194.76.188","192.168.42.5","TCP","66","[TCP Dup ACK 11697#1] 5228  >  50370 [ACK] Seq=27 Ack=28 Win=265 Len=0 SLE=2 SRE=28"
"11706","784.032445","8.8.8.8","192.168.42.5","DNS","90","Standard query response 0x1def A api.github.com A 140.82.121.5"
"11707","784.035437","192.168.42.5","8.8.4.4","DNS","74","Standard query 0x1def A api.github.com"
"11708","784.041185","104.43.200.36","192.168.42.5","TLSv1.2","108","Application Data"
"11709","784.041322","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=305300 Ack=22115 Win=130048 Len=1340 [TCP segment of a reassembled PDU]"
"11710","784.041322","192.168.42.5","104.43.200.36","TLSv1.2","809","Application Data"
"11711","784.044713","192.168.42.5","140.82.121.5","TCP","66","50548  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"11712","784.142915","8.8.4.4","192.168.42.5","DNS","90","Standard query response 0x1def A api.github.com A 140.82.121.5"
"11713","784.142991","140.82.121.5","192.168.42.5","TCP","66","443  >  50548 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1340 SACK_PERM WS=1024"
"11714","784.143028","192.168.42.5","140.82.121.5","TCP","54","50548  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"11715","784.143291","192.168.42.5","140.82.121.5","TLSv1.2","230","Client Hello"
"11716","784.147081","192.168.42.5","52.236.186.217","TCP","54","50501  >  443 [ACK] Seq=4004 Ack=5660 Win=131072 Len=0"
"11717","784.229142","140.82.121.5","192.168.42.5","TLSv1.2","1394","Server Hello"
"11718","784.237417","104.43.200.36","192.168.42.5","TCP","54","443  >  50461 [ACK] Seq=22115 Ack=307395 Win=525056 Len=0"
"11719","784.237621","140.82.121.5","192.168.42.5","TLSv1.2","1369","Certificate, Server Key Exchange, Server Hello Done"
"11720","784.237641","192.168.42.5","140.82.121.5","TCP","54","50548  >  443 [ACK] Seq=177 Ack=2656 Win=131072 Len=0"
"11721","784.238768","192.168.42.5","140.82.121.5","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11722","784.371527","104.43.200.36","192.168.42.5","TLSv1.2","349","Application Data"
"11723","784.371583","140.82.121.5","192.168.42.5","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"11724","784.372552","192.168.42.5","140.82.121.5","TLSv1.2","372","Application Data"
"11725","784.377077","192.168.42.5","104.43.200.36","TLSv1.2","255","Application Data"
"11726","784.557165","140.82.121.5","192.168.42.5","TCP","54","443  >  50548 [ACK] Seq=2707 Ack=588 Win=68608 Len=0"
"11727","784.634668","192.168.42.5","8.8.8.8","DNS","92","Standard query 0xc264 A mobile.events.data.microsoft.com"
"11728","784.654319","104.43.200.36","192.168.42.5","TLSv1.2","108","Application Data"
"11729","784.654511","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=307596 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11730","784.654511","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=308936 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11731","784.654511","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=310276 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11732","784.654511","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=311616 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11733","784.654511","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=312956 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11734","784.654511","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=314296 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11735","784.654511","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=315636 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11736","784.654511","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=316976 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11737","784.654511","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=318316 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11738","784.654511","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=319656 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11739","784.654511","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=320996 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11740","784.654511","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=322336 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11741","784.654511","192.168.42.5","104.43.200.36","TLSv1.2","358","Application Data"
"11742","784.654547","140.82.121.5","192.168.42.5","TCP","1394","443  >  50548 [ACK] Seq=2707 Ack=588 Win=68608 Len=1340 [TCP segment of a reassembled PDU]"
"11743","784.654571","140.82.121.5","192.168.42.5","TLSv1.2","113","Application Data"
"11744","784.654578","192.168.42.5","140.82.121.5","TCP","54","50548  >  443 [ACK] Seq=588 Ack=4106 Win=131072 Len=0"
"11745","784.654597","140.82.121.5","192.168.42.5","TLSv1.2","1236","Application Data"
"11746","784.725100","192.168.42.5","140.82.121.5","TLSv1.2","349","Application Data"
"11747","784.742588","192.168.42.5","8.8.4.4","DNS","92","Standard query 0xc264 A mobile.events.data.microsoft.com"
"11748","784.766071","8.8.8.8","192.168.42.5","DNS","215","Standard query response 0xc264 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdcus04.centralus.cloudapp.azure.com A 52.182.143.208"
"11749","784.766701","192.168.42.5","52.182.143.208","TCP","66","50549  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"11750","784.869417","140.82.121.5","192.168.42.5","TCP","54","443  >  50548 [ACK] Seq=5288 Ack=883 Win=69632 Len=0"
"11751","784.869493","8.8.4.4","192.168.42.5","DNS","224","Standard query response 0xc264 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdaus00.australiasoutheast.cloudapp.azure.com A 104.46.162.224"
"11752","784.874416","104.43.200.36","192.168.42.5","TCP","54","443  >  50461 [ACK] Seq=22464 Ack=310276 Win=525056 Len=0"
"11753","784.874444","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=323980 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11754","784.874444","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=325320 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11755","784.874444","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=326660 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11756","784.874444","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=328000 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11757","784.874482","104.43.200.36","192.168.42.5","TCP","54","443  >  50461 [ACK] Seq=22464 Ack=312956 Win=525056 Len=0"
"11758","784.874491","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=329340 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11759","784.874491","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=330680 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11760","784.874491","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=332020 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11761","784.874491","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=333360 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11762","784.877240","104.43.200.36","192.168.42.5","TCP","54","443  >  50461 [ACK] Seq=22464 Ack=316976 Win=525056 Len=0"
"11763","784.877269","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=334700 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11764","784.877269","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=336040 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11765","784.877269","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=337380 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11766","784.877269","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=338720 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
"11767","784.877269","192.168.42.5","104.43.200.36","TLSv1.2","1394","Application Data"
"11768","784.877269","192.168.42.5","104.43.200.36","TCP","1394","50461  >  443 [ACK] Seq=341400 Ack=22464 Win=131072 Len=1340 [TCP segment of a reassembled PDU]"
