"No.","Time","Source","Destination","Protocol","Length","Info"
"2167","164.215646","149.154.167.91","192.168.42.5","TCP","54","443  >  50322 [ACK] Seq=3519 Ack=4266 Win=8291 Len=0"
"2168","164.215652","192.168.42.5","149.154.167.91","TCP","54","[TCP Dup ACK 2166#1] 50322  >  443 [ACK] Seq=4531 Ack=3608 Win=509 Len=0"
"2169","164.343382","149.154.167.91","192.168.42.5","TCP","54","443  >  50322 [ACK] Seq=3608 Ack=4531 Win=8375 Len=0"
"2170","164.898630","192.168.42.5","172.217.18.226","QUIC","1292","Initial, DCID=7ebddbab560b789d, PKN: 1, PING, PING, PING, PING, PADDING, PING, CRYPTO, PING, PING, CRYPTO, PADDING, PING, CRYPTO, PING, PADDING, CRYPTO"
"2171","164.898779","192.168.42.5","172.217.18.226","QUIC","117","0-RTT, DCID=7ebddbab560b789d"
"2172","164.898923","192.168.42.5","172.217.18.226","QUIC","629","0-RTT, DCID=7ebddbab560b789d"
"2173","165.015957","172.217.18.226","192.168.42.5","QUIC","1292","Protected Payload (KP0)"
"2174","165.016036","172.217.18.226","192.168.42.5","QUIC","825","Protected Payload (KP0)"
"2175","165.016054","172.217.18.226","192.168.42.5","QUIC","141","Protected Payload (KP0)"
"2176","165.016094","172.217.18.226","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"2177","165.016340","192.168.42.5","172.217.18.226","QUIC","120","Handshake, DCID=7ebddbab560b789d"
"2178","165.016398","192.168.42.5","172.217.18.226","QUIC","75","Protected Payload (KP0), DCID=7ebddbab560b789d"
"2179","165.043240","192.168.42.5","172.217.18.226","QUIC","75","Protected Payload (KP0), DCID=7ebddbab560b789d"
"2180","165.065758","172.217.18.226","192.168.42.5","QUIC","125","Protected Payload (KP0)"
"2181","165.065807","172.217.18.226","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"2182","165.065891","192.168.42.5","172.217.18.226","QUIC","75","Protected Payload (KP0), DCID=7ebddbab560b789d"
"2183","165.072163","172.217.18.226","192.168.42.5","QUIC","162","Protected Payload (KP0)"
"2184","165.072210","172.217.18.226","192.168.42.5","QUIC","426","Protected Payload (KP0)"
"2185","165.072335","192.168.42.5","172.217.18.226","QUIC","77","Protected Payload (KP0), DCID=7ebddbab560b789d"
"2186","165.145434","172.217.18.226","192.168.42.5","QUIC","67","Protected Payload (KP0)"
"2187","168.240511","149.154.167.91","192.168.42.5","SSL","367","Continuation Data"
"2188","168.291494","192.168.42.5","149.154.167.91","TCP","54","50322  >  443 [ACK] Seq=4531 Ack=3921 Win=507 Len=0"
"2189","168.610905","192.168.42.5","149.154.167.91","TCP","223","50322  >  443 [PSH, ACK] Seq=4531 Ack=3921 Win=507 Len=169 [TCP segment of a reassembled PDU]"
"2190","168.714831","149.154.167.91","192.168.42.5","TCP","54","443  >  50322 [ACK] Seq=3921 Ack=4700 Win=8458 Len=0"
"2191","168.730206","149.154.167.91","192.168.42.5","SSL","159","Continuation Data"
"2192","168.783166","192.168.42.5","149.154.167.91","TCP","54","50322  >  443 [ACK] Seq=4700 Ack=4026 Win=512 Len=0"
"2193","173.722303","f2:d9:3a:05:99:f4","02:00:54:55:61:66","ARP","42","Who has 192.168.42.5? Tell 192.168.42.129"
"2194","173.722316","02:00:54:55:61:66","f2:d9:3a:05:99:f4","ARP","42","192.168.42.5 is at 02:00:54:55:61:66"
"2195","173.795949","192.168.42.5","152.199.19.161","TCP","66","50416  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2196","173.826527","174.129.241.15","192.168.42.5","TLSv1.2","100","Application Data"
"2197","173.826586","174.129.241.15","192.168.42.5","TLSv1.2","85","Encrypted Alert"
"2198","173.826596","192.168.42.5","174.129.241.15","TCP","54","50409  >  443 [ACK] Seq=644 Ack=5942 Win=130560 Len=0"
"2199","173.826670","174.129.241.15","192.168.42.5","TCP","54","443  >  50409 [FIN, ACK] Seq=5942 Ack=644 Win=28160 Len=0"
"2200","173.826678","192.168.42.5","174.129.241.15","TCP","54","50409  >  443 [ACK] Seq=644 Ack=5943 Win=130560 Len=0"
"2201","173.826719","174.129.241.15","192.168.42.5","TLSv1.2","100","Application Data"
"2202","173.826805","192.168.42.5","174.129.241.15","TCP","54","50408  >  443 [FIN, ACK] Seq=3864 Ack=16230 Win=130304 Len=0"
"2203","173.829020","174.129.241.15","192.168.42.5","TLSv1.2","85","Encrypted Alert"
"2204","173.829040","192.168.42.5","174.129.241.15","TCP","54","50408  >  443 [RST, ACK] Seq=3865 Ack=16261 Win=0 Len=0"
"2205","173.829183","174.129.241.15","192.168.42.5","TCP","54","443  >  50408 [FIN, ACK] Seq=16261 Ack=3864 Win=64000 Len=0"
"2206","173.829201","91.228.74.244","192.168.42.5","TLSv1.2","100","Application Data"
"2207","173.829212","91.228.74.244","192.168.42.5","TLSv1.2","85","Encrypted Alert"
"2208","173.829216","192.168.42.5","91.228.74.244","TCP","54","50403  >  443 [ACK] Seq=2781 Ack=4602 Win=130048 Len=0"
"2209","173.829278","192.168.42.5","91.228.74.244","TCP","54","50403  >  443 [FIN, ACK] Seq=2781 Ack=4602 Win=130048 Len=0"
"2210","173.830561","3.122.138.253","192.168.42.5","TLSv1.2","85","Encrypted Alert"
"2211","173.874565","192.168.42.5","3.122.138.253","TCP","54","50410  >  443 [ACK] Seq=1608 Ack=5981 Win=130816 Len=0"
"2212","173.904618","91.228.74.244","192.168.42.5","TCP","54","443  >  50403 [ACK] Seq=4602 Ack=2782 Win=8192 Len=0"
"2213","173.909069","152.199.19.161","192.168.42.5","TCP","66","443  >  50416 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1340 SACK_PERM WS=512"
"2214","173.909107","192.168.42.5","152.199.19.161","TCP","54","50416  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"2215","173.909382","192.168.42.5","152.199.19.161","TLSv1.2","398","Client Hello"
"2216","173.952436","3.218.179.185","192.168.42.5","TLSv1.2","100","Application Data"
"2217","173.952508","3.218.179.185","192.168.42.5","TLSv1.2","85","Encrypted Alert"
"2218","173.952524","192.168.42.5","3.218.179.185","TCP","54","50414  >  443 [ACK] Seq=1834 Ack=580 Win=130560 Len=0"
"2219","173.952565","192.168.42.5","3.218.179.185","TCP","54","50414  >  443 [FIN, ACK] Seq=1834 Ack=580 Win=130560 Len=0"
"2220","173.952584","192.168.42.5","3.218.179.185","TCP","54","50414  >  443 [RST, ACK] Seq=1835 Ack=580 Win=0 Len=0"
"2221","173.996275","152.199.19.161","192.168.42.5","TCP","54","443  >  50416 [ACK] Seq=1 Ack=345 Win=67072 Len=0"
"2222","173.996404","152.199.19.161","192.168.42.5","TLSv1.2","1394","Server Hello"
"2223","173.996633","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [PSH, ACK] Seq=1341 Ack=345 Win=67072 Len=1340 [TCP segment of a reassembled PDU]"
"2224","173.996644","192.168.42.5","152.199.19.161","TCP","54","50416  >  443 [ACK] Seq=345 Ack=2681 Win=131072 Len=0"
"2225","173.996689","152.199.19.161","192.168.42.5","TCP","130","[TCP Previous segment not captured] 443  >  50416 [PSH, ACK] Seq=4021 Ack=345 Win=67072 Len=76 [TCP segment of a reassembled PDU]"
"2226","173.996696","192.168.42.5","152.199.19.161","TCP","66","[TCP Dup ACK 2224#1] 50416  >  443 [ACK] Seq=345 Ack=2681 Win=131072 Len=0 SLE=4021 SRE=4097"
"2227","173.996738","152.199.19.161","192.168.42.5","TCP","1394","[TCP Out-Of-Order] 443  >  50416 [ACK] Seq=2681 Ack=345 Win=67072 Len=1340 [TCP segment of a reassembled PDU]"
"2228","173.996745","192.168.42.5","152.199.19.161","TCP","54","50416  >  443 [ACK] Seq=345 Ack=4097 Win=131072 Len=0"
"2229","173.999066","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [ACK] Seq=4097 Ack=345 Win=67072 Len=1340 [TCP segment of a reassembled PDU]"
"2230","173.999237","152.199.19.161","192.168.42.5","TLSv1.2","1369","Certificate, Server Key Exchange, Server Hello Done"
"2231","173.999245","192.168.42.5","152.199.19.161","TCP","54","50416  >  443 [ACK] Seq=345 Ack=6752 Win=131072 Len=0"
"2232","173.999256","174.129.241.15","192.168.42.5","TCP","54","443  >  50408 [ACK] Seq=16262 Ack=3865 Win=64000 Len=0"
"2233","174.000241","192.168.42.5","152.199.19.161","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2234","174.083535","152.199.19.161","192.168.42.5","TCP","54","443  >  50416 [ACK] Seq=6752 Ack=471 Win=67072 Len=0"
"2235","174.083715","152.199.19.161","192.168.42.5","TLSv1.2","280","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"2236","174.084314","192.168.42.5","152.199.19.161","TLSv1.2","217","Application Data"
"2237","174.114977","3.218.179.185","192.168.42.5","TCP","54","443  >  50414 [ACK] Seq=580 Ack=1835 Win=46080 Len=0"
"2238","174.132599","149.154.167.91","192.168.42.5","SSL","191","Continuation Data"
"2239","174.132676","149.154.167.91","192.168.42.5","SSL","159","Continuation Data"
"2240","174.132687","192.168.42.5","149.154.167.91","TCP","54","50322  >  443 [ACK] Seq=4700 Ack=4268 Win=512 Len=0"
"2241","174.163007","152.199.19.161","192.168.42.5","TCP","54","443  >  50416 [ACK] Seq=6978 Ack=634 Win=68096 Len=0"
"2242","174.163269","152.199.19.161","192.168.42.5","TLSv1.2","1394","Application Data"
"2243","174.163318","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [PSH, ACK] Seq=8318 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2244","174.163333","192.168.42.5","152.199.19.161","TCP","54","50416  >  443 [ACK] Seq=634 Ack=9658 Win=131072 Len=0"
"2245","174.163349","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [ACK] Seq=9658 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2246","174.164341","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [PSH, ACK] Seq=10998 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2247","174.164353","192.168.42.5","152.199.19.161","TCP","54","50416  >  443 [ACK] Seq=634 Ack=12338 Win=131072 Len=0"
"2248","174.164429","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [ACK] Seq=12338 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2249","174.164467","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [PSH, ACK] Seq=13678 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2250","174.164475","192.168.42.5","152.199.19.161","TCP","54","50416  >  443 [ACK] Seq=634 Ack=15018 Win=131072 Len=0"
"2251","174.164722","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [ACK] Seq=15018 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2252","174.165031","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [PSH, ACK] Seq=16358 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2253","174.165056","192.168.42.5","152.199.19.161","TCP","54","50416  >  443 [ACK] Seq=634 Ack=17698 Win=131072 Len=0"
"2254","174.165313","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [ACK] Seq=17698 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2255","174.165321","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [PSH, ACK] Seq=19038 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2256","174.165326","192.168.42.5","152.199.19.161","TCP","54","50416  >  443 [ACK] Seq=634 Ack=20378 Win=131072 Len=0"
"2257","174.165364","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [ACK] Seq=20378 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2258","174.165412","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [PSH, ACK] Seq=21718 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2259","174.165418","192.168.42.5","152.199.19.161","TCP","54","50416  >  443 [ACK] Seq=634 Ack=23058 Win=131072 Len=0"
"2260","174.165426","152.199.19.161","192.168.42.5","TLSv1.2","1394","Application Data"
"2261","174.171589","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [PSH, ACK] Seq=24398 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2262","174.171596","192.168.42.5","152.199.19.161","TCP","54","50416  >  443 [ACK] Seq=634 Ack=25738 Win=131072 Len=0"
"2263","174.171686","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [ACK] Seq=25738 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2264","174.171778","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [PSH, ACK] Seq=27078 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2265","174.171783","192.168.42.5","152.199.19.161","TCP","54","50416  >  443 [ACK] Seq=634 Ack=28418 Win=131072 Len=0"
"2266","174.171828","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [ACK] Seq=28418 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2267","174.171936","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [PSH, ACK] Seq=29758 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2268","174.171941","192.168.42.5","152.199.19.161","TCP","54","50416  >  443 [ACK] Seq=634 Ack=31098 Win=131072 Len=0"
"2269","174.171949","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [ACK] Seq=31098 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2270","174.171986","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [PSH, ACK] Seq=32438 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2271","174.171991","192.168.42.5","152.199.19.161","TCP","54","50416  >  443 [ACK] Seq=634 Ack=33778 Win=131072 Len=0"
"2272","174.172086","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [ACK] Seq=33778 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2273","174.172093","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [PSH, ACK] Seq=35118 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2274","174.172098","192.168.42.5","152.199.19.161","TCP","54","50416  >  443 [ACK] Seq=634 Ack=36458 Win=131072 Len=0"
"2275","174.172136","152.199.19.161","192.168.42.5","TCP","1394","443  >  50416 [ACK] Seq=36458 Ack=634 Win=68096 Len=1340 [TCP segment of a reassembled PDU]"
"2276","174.172186","152.199.19.161","192.168.42.5","TLSv1.2","1134","Application Data"
"2277","174.172191","192.168.42.5","152.199.19.161","TCP","54","50416  >  443 [ACK] Seq=634 Ack=38878 Win=131072 Len=0"
"2278","174.332328","192.168.42.5","209.191.163.208","TCP","55","[TCP Keep-Alive] 50411  >  443 [ACK] Seq=2835 Ack=6957 Win=130048 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"2279","175.380330","149.154.167.91","192.168.42.5","SSL","191","Continuation Data"
"2280","175.380400","209.191.163.208","192.168.42.5","TCP","54","443  >  50411 [RST] Seq=6957 Win=0 Len=0"
"2281","175.380451","54.194.79.34","192.168.42.5","TLSv1.2","85","Encrypted Alert"
"2282","175.430391","192.168.42.5","149.154.167.91","TCP","54","50322  >  443 [ACK] Seq=4700 Ack=4405 Win=511 Len=0"
"2283","175.430395","192.168.42.5","54.194.79.34","TCP","54","50413  >  443 [ACK] Seq=1833 Ack=4061 Win=64289 Len=0"
"2284","177.149896","192.168.42.5","95.101.219.45","TCP","55","[TCP Keep-Alive] 50405  >  443 [ACK] Seq=697 Ack=583 Win=130560 Len=1"
"2285","177.229072","95.101.219.45","192.168.42.5","TCP","54","[TCP Keep-Alive ACK] 443  >  50405 [ACK] Seq=583 Ack=698 Win=64128 Len=0"
"2286","178.726813","192.168.42.5","149.154.167.91","TCP","175","50322  >  443 [PSH, ACK] Seq=4700 Ack=4405 Win=511 Len=121 [TCP segment of a reassembled PDU]"
"2287","178.758373","3.122.138.253","192.168.42.5","TCP","54","443  >  50410 [FIN, ACK] Seq=5981 Ack=1608 Win=29952 Len=0"
"2288","178.758397","192.168.42.5","3.122.138.253","TCP","54","50410  >  443 [ACK] Seq=1608 Ack=5982 Win=130816 Len=0"
"2289","178.896372","149.154.167.91","192.168.42.5","TCP","54","443  >  50322 [ACK] Seq=4405 Ack=4821 Win=8458 Len=0"
"2290","180.424476","174.129.241.15","192.168.42.5","TCP","54","443  >  50408 [RST] Seq=16261 Win=64000 Len=0"
"2291","180.424548","54.194.79.34","192.168.42.5","TCP","54","443  >  50413 [FIN, ACK] Seq=4061 Ack=1833 Win=28536 Len=0"
"2292","180.424565","192.168.42.5","54.194.79.34","TCP","54","50413  >  443 [ACK] Seq=1833 Ack=4062 Win=64289 Len=0"
"2293","182.314806","192.168.42.5","8.8.8.8","DNS","103","Standard query 0xbfdb A prod.intellicode.vsengsaas.visualstudio.com"
"2294","182.411500","8.8.8.8","192.168.42.5","DNS","180","Standard query response 0xbfdb A prod.intellicode.vsengsaas.visualstudio.com CNAME intellicode-toplevel-prod-tm.trafficmanager.net A 20.121.73.147"
"2295","182.415847","192.168.42.5","20.121.73.147","TCP","66","50417  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2296","182.573144","20.121.73.147","192.168.42.5","TCP","66","443  >  50417 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1340 SACK_PERM WS=128"
"2297","182.573187","192.168.42.5","20.121.73.147","TCP","54","50417  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"2298","182.573502","192.168.42.5","20.121.73.147","TLSv1.2","259","Client Hello"
"2299","182.715170","20.121.73.147","192.168.42.5","TCP","54","443  >  50417 [ACK] Seq=1 Ack=206 Win=64128 Len=0"
"2300","182.715332","20.121.73.147","192.168.42.5","TLSv1.2","1344","Server Hello"
"2301","182.717733","20.121.73.147","192.168.42.5","TCP","1344","443  >  50417 [PSH, ACK] Seq=1291 Ack=206 Win=64128 Len=1290 [TCP segment of a reassembled PDU]"
"2302","182.717746","192.168.42.5","20.121.73.147","TCP","54","50417  >  443 [ACK] Seq=206 Ack=2581 Win=131072 Len=0"
"2303","182.718401","20.121.73.147","192.168.42.5","TCP","1344","443  >  50417 [ACK] Seq=2581 Ack=206 Win=64128 Len=1290 [TCP segment of a reassembled PDU]"
"2304","182.718453","20.121.73.147","192.168.42.5","TCP","280","443  >  50417 [PSH, ACK] Seq=3871 Ack=206 Win=64128 Len=226 [TCP segment of a reassembled PDU]"
"2305","182.718463","192.168.42.5","20.121.73.147","TCP","54","50417  >  443 [ACK] Seq=206 Ack=4097 Win=131072 Len=0"
"2306","182.718516","20.121.73.147","192.168.42.5","TLSv1.2","1030","Certificate, Server Key Exchange, Server Hello Done"
"2307","182.719848","192.168.42.5","20.121.73.147","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2308","182.869168","20.121.73.147","192.168.42.5","TCP","54","443  >  50417 [ACK] Seq=5073 Ack=299 Win=64128 Len=0"
"2309","182.869248","20.121.73.147","192.168.42.5","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2310","182.870298","192.168.42.5","20.121.73.147","TLSv1.2","469","Application Data"
"2311","183.023320","20.121.73.147","192.168.42.5","TCP","54","443  >  50417 [ACK] Seq=5124 Ack=714 Win=64128 Len=0"
"2312","183.024514","20.121.73.147","192.168.42.5","TCP","1344","443  >  50417 [ACK] Seq=5124 Ack=714 Win=64128 Len=1290 [TCP segment of a reassembled PDU]"
"2313","183.024570","20.121.73.147","192.168.42.5","TLSv1.2","395","Application Data"
"2314","183.024580","192.168.42.5","20.121.73.147","TCP","54","50417  >  443 [ACK] Seq=714 Ack=6755 Win=131072 Len=0"
"2315","186.367137","192.168.42.5","104.18.35.193","TCP","55","[TCP Keep-Alive] 50388  >  443 [ACK] Seq=8831 Ack=2019 Win=131072 Len=1"
"2316","186.459639","104.18.35.193","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 443  >  50388 [ACK] Seq=2019 Ack=8832 Win=65536 Len=0 SLE=8831 SRE=8832"
"2317","186.508755","192.168.42.5","3.72.253.9","TCP","55","[TCP Keep-Alive] 50397  >  443 [ACK] Seq=3357 Ack=6503 Win=130048 Len=1"
"2318","186.571807","192.168.42.5","172.67.10.198","TCP","55","[TCP Keep-Alive] 50396  >  443 [ACK] Seq=3762 Ack=13855 Win=131072 Len=1"
"2319","186.582492","3.72.253.9","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 443  >  50397 [ACK] Seq=6503 Ack=3358 Win=66560 Len=0 SLE=3357 SRE=3358"
"2320","186.637468","172.67.10.198","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 443  >  50396 [ACK] Seq=13855 Ack=3763 Win=65536 Len=0 SLE=3762 SRE=3763"
"2321","186.650384","192.168.42.5","185.64.189.112","TCP","55","[TCP Keep-Alive] 50398  >  443 [ACK] Seq=5266 Ack=4661 Win=130816 Len=1"
"2322","186.698263","192.168.42.5","213.19.162.61","TCP","55","[TCP Keep-Alive] 50400  >  443 [ACK] Seq=4000 Ack=6444 Win=131072 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"2323","186.728188","192.168.42.5","213.19.162.61","TCP","55","[TCP Keep-Alive] 50399  >  443 [ACK] Seq=4159 Ack=8034 Win=130304 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"2324","186.734412","185.64.189.112","192.168.42.5","TCP","54","[TCP Keep-Alive ACK] 443  >  50398 [ACK] Seq=4661 Ack=5267 Win=18664 Len=0"
"2325","186.778051","213.19.162.61","192.168.42.5","TCP","54","[TCP Keep-Alive ACK] 443  >  50400 [ACK] Seq=6444 Ack=4001 Win=42880 Len=0"
"2326","186.804040","213.19.162.61","192.168.42.5","TCP","54","[TCP Keep-Alive ACK] 443  >  50399 [ACK] Seq=8034 Ack=4160 Win=42880 Len=0"
"2327","188.775693","192.168.42.5","209.191.163.208","TCP","55","[TCP Keep-Alive] 50412  >  443 [ACK] Seq=597 Ack=6383 Win=130560 Len=1"
"2328","189.964664","209.191.163.208","192.168.42.5","TCP","54","443  >  50412 [RST] Seq=6383 Win=0 Len=0"
"2329","191.073965","216.58.205.202","192.168.42.5","TLSv1.2","181","Application Data"
"2330","191.074040","216.58.205.202","192.168.42.5","TCP","181","[TCP Retransmission] 443  >  50415 [PSH, ACK] Seq=938 Ack=850 Win=67840 Len=127"
"2331","191.074050","192.168.42.5","216.58.205.202","TCP","66","50415  >  443 [ACK] Seq=850 Ack=1065 Win=130048 Len=0 SLE=938 SRE=1065"
"2332","191.074095","216.58.205.202","192.168.42.5","TCP","181","[TCP Spurious Retransmission] 443  >  50415 [PSH, ACK] Seq=938 Ack=850 Win=67840 Len=127"
"2333","191.074099","192.168.42.5","216.58.205.202","TCP","66","[TCP Dup ACK 2331#1] 50415  >  443 [ACK] Seq=850 Ack=1065 Win=130048 Len=0 SLE=938 SRE=1065"
"2334","193.121789","172.217.171.202","192.168.42.5","TCP","54","443  >  50371 [FIN, ACK] Seq=1 Ack=1 Win=265 Len=0"
"2335","193.121816","192.168.42.5","172.217.171.202","TCP","54","50371  >  443 [ACK] Seq=1 Ack=2 Win=510 Len=0"
"2336","193.121867","172.217.171.202","192.168.42.5","TCP","54","[TCP Retransmission] 443  >  50371 [FIN, ACK] Seq=1 Ack=1 Win=265 Len=0"
"2337","193.121871","192.168.42.5","172.217.171.202","TCP","54","[TCP Dup ACK 2335#1] 50371  >  443 [ACK] Seq=1 Ack=2 Win=510 Len=0"
"2338","194.260328","192.168.42.5","149.154.167.91","TCP","303","50322  >  443 [PSH, ACK] Seq=4821 Ack=4405 Win=511 Len=249 [TCP segment of a reassembled PDU]"
"2339","194.333186","142.250.201.10","192.168.42.5","TCP","54","443  >  50372 [FIN, ACK] Seq=1 Ack=1 Win=267 Len=0"
"2340","194.333212","192.168.42.5","142.250.201.10","TCP","54","50372  >  443 [ACK] Seq=1 Ack=2 Win=508 Len=0"
"2341","194.376337","149.154.167.91","192.168.42.5","TCP","54","443  >  50322 [ACK] Seq=4405 Ack=5070 Win=8542 Len=0"
"2342","194.376400","149.154.167.91","192.168.42.5","SSL","143","Continuation Data"
"2343","194.419817","192.168.42.5","149.154.167.91","TCP","54","50322  >  443 [ACK] Seq=5070 Ack=4494 Win=511 Len=0"
"2344","198.122710","f2:d9:3a:05:99:f4","02:00:54:55:61:66","ARP","42","Who has 192.168.42.5? Tell 192.168.42.129"
"2345","198.122723","02:00:54:55:61:66","f2:d9:3a:05:99:f4","ARP","42","192.168.42.5 is at 02:00:54:55:61:66"
"2346","198.731283","192.168.42.5","149.154.167.91","TCP","351","50322  >  443 [PSH, ACK] Seq=5070 Ack=4494 Win=511 Len=297 [TCP segment of a reassembled PDU]"
"2347","198.874685","149.154.167.91","192.168.42.5","SSL","159","Continuation Data"
"2348","198.929540","192.168.42.5","149.154.167.91","TCP","54","50322  >  443 [ACK] Seq=5367 Ack=4599 Win=510 Len=0"
"2349","199.135205","192.168.42.5","173.194.76.188","TCP","55","[TCP Keep-Alive] 50369  >  5228 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"2350","199.135231","192.168.42.5","173.194.76.188","TCP","55","[TCP Keep-Alive] 50370  >  5228 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"2351","199.221885","173.194.76.188","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 5228  >  50369 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"2352","199.237157","173.194.76.188","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 5228  >  50370 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"2353","203.245064","192.168.42.5","104.22.24.74","TCP","55","[TCP Keep-Alive] 50401  >  443 [ACK] Seq=8929 Ack=990 Win=130304 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"2354","203.346532","104.22.24.74","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 443  >  50401 [ACK] Seq=990 Ack=8930 Win=65536 Len=0 SLE=8929 SRE=8930"
"2355","203.420548","192.168.42.5","23.10.245.159","TCP","55","[TCP Keep-Alive] 50406  >  443 [ACK] Seq=3190 Ack=1822 Win=130816 Len=1"
"2356","203.506479","23.10.245.159","192.168.42.5","TCP","66","[TCP Keep-Alive ACK] 443  >  50406 [ACK] Seq=1822 Ack=3191 Win=64128 Len=0 SLE=3190 SRE=3191"
"2357","203.774318","192.168.42.5","8.8.8.8","DNS","85","Standard query 0x489f A vortex.data.microsoft.com"
"2358","203.851206","8.8.8.8","192.168.42.5","DNS","205","Standard query response 0x489f A vortex.data.microsoft.com CNAME asimov.vortex.data.trafficmanager.net CNAME onedscolprdwus02.westus.cloudapp.azure.com A 20.189.173.3"
"2359","203.855886","192.168.42.5","20.189.173.3","TCP","66","50418  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2360","203.867011","192.168.42.5","192.168.42.129","DHCP","358","DHCP Request  - Transaction ID 0xdb2f9c8d"
"2361","203.939534","192.168.42.129","192.168.42.5","DHCP","371","DHCP ACK      - Transaction ID 0xdb2f9c8d"
"2362","203.945199","fe80::ccee:759f:7fe5:c5c3","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
